,product_name,category,price,sales_date,day_of_week,holiday,number_of_items_sold,total_revenue,sales_time,product_id,buyer_gender
324,Milk packet,Dairy,80,2022-09-06,Tuesday,False,4,320,14:44,1022,Women
325,Jam jar,Grocery,350,2022-09-06,Tuesday,False,5,1750,13:08,1091,Women
326,Eggs,Dairy,134,2022-09-06,Tuesday,False,5,670,09:20,1041,Men
327,Milk packet,Dairy,80,2022-09-06,Tuesday,False,8,640,07:44,1022,Women
328,Jam jar,Grocery,350,2022-09-06,Tuesday,False,2,700,08:51,1091,Women
329,Eggs,Dairy,134,2022-09-06,Tuesday,False,1,134,08:40,1041,Men
330,Bread package,Bakery,55,2022-09-06,Tuesday,False,1,55,10:26,1011,Women
331,Butter,Dairy,285,2022-09-06,Tuesday,False,12,3420,17:21,1078,Women
332,Bread package,Bakery,55,2022-09-06,Tuesday,False,5,275,16:32,1011,Women
333,Jam jar,Grocery,350,2022-09-06,Tuesday,False,14,4900,12:40,1091,Women
334,Milk packet,Dairy,80,2022-09-06,Tuesday,False,5,400,07:30,1022,Women
335,Milk packet,Dairy,80,2022-09-07,Wednesday,False,12,960,19:09,1022,Men
336,Eggs,Dairy,134,2022-09-07,Wednesday,False,8,1072,07:01,1041,Men
337,Jam jar,Grocery,350,2022-09-07,Wednesday,False,14,4900,13:42,1091,Women
338,Milk packet,Dairy,80,2022-09-07,Wednesday,False,17,1360,09:09,1022,Women
339,Butter,Dairy,285,2022-09-07,Wednesday,False,7,1995,17:56,1078,Men
340,Butter,Dairy,285,2022-09-07,Wednesday,False,6,1710,08:53,1078,Men
341,Milk packet,Dairy,80,2022-09-07,Wednesday,False,19,1520,18:40,1022,Women
342,Milk packet,Dairy,80,2022-09-07,Wednesday,False,10,800,10:59,1022,Men
343,Jam jar,Grocery,350,2022-09-07,Wednesday,False,13,4550,14:46,1091,Men
344,Milk packet,Dairy,80,2022-09-07,Wednesday,False,2,160,09:34,1022,Men
345,Milk packet,Dairy,80,2022-09-07,Wednesday,False,15,1200,08:41,1022,Women
346,Milk packet,Dairy,80,2022-09-07,Wednesday,False,5,400,08:41,1022,Men
347,Bread package,Bakery,55,2022-09-07,Wednesday,False,10,550,19:59,1011,Men
348,Jam jar,Grocery,350,2022-09-07,Wednesday,False,1,350,08:34,1091,Women
349,Bread package,Bakery,55,2022-09-07,Wednesday,False,16,880,15:09,1011,Women
350,Milk packet,Dairy,80,2022-09-07,Wednesday,False,17,1360,10:10,1022,Men
351,Bread package,Bakery,55,2022-09-07,Wednesday,False,3,165,12:45,1011,Women
352,Bread package,Bakery,55,2022-09-07,Wednesday,False,7,385,17:40,1011,Women
353,Milk packet,Dairy,80,2022-09-07,Wednesday,False,3,240,07:22,1022,Men
354,Jam jar,Grocery,350,2022-09-07,Wednesday,False,12,4200,14:31,1091,Women
355,Bread package,Bakery,55,2022-09-07,Wednesday,False,8,440,16:00,1011,Men
356,Jam jar,Grocery,350,2022-09-07,Wednesday,False,15,5250,08:53,1091,Women
357,Milk packet,Dairy,80,2022-09-07,Wednesday,False,5,400,09:21,1022,Women
358,Butter,Dairy,285,2022-09-07,Wednesday,False,13,3705,18:53,1078,Men
359,Bread package,Bakery,55,2022-09-07,Wednesday,False,15,825,11:27,1011,Men
360,Jam jar,Grocery,350,2022-09-07,Wednesday,False,14,4900,08:49,1091,Men
361,Milk packet,Dairy,80,2022-09-07,Wednesday,False,4,320,07:00,1022,Women
362,Jam jar,Grocery,350,2022-09-07,Wednesday,False,17,5950,16:15,1091,Women
363,Butter,Dairy,285,2022-09-07,Wednesday,False,15,4275,08:40,1078,Women
364,Eggs,Dairy,134,2022-09-07,Wednesday,False,15,2010,09:37,1041,Women
365,Milk packet,Dairy,80,2022-09-07,Wednesday,False,11,880,09:47,1022,Women
366,Bread package,Bakery,55,2022-09-08,Thursday,False,19,1045,17:46,1011,Women
367,Bread package,Bakery,55,2022-09-08,Thursday,False,15,825,11:48,1011,Men
368,Jam jar,Grocery,350,2022-09-08,Thursday,False,4,1400,09:27,1091,Men
369,Milk packet,Dairy,80,2022-09-08,Thursday,False,2,160,09:05,1022,Women
370,Butter,Dairy,285,2022-09-08,Thursday,False,10,2850,07:15,1078,Men
371,Bread package,Bakery,55,2022-09-08,Thursday,False,10,550,17:22,1011,Women
372,Milk packet,Dairy,80,2022-09-08,Thursday,False,15,1200,10:57,1022,Women
373,Eggs,Dairy,134,2022-09-08,Thursday,False,4,536,09:55,1041,Women
374,Bread package,Bakery,55,2022-09-08,Thursday,False,2,110,15:36,1011,Men
375,Butter,Dairy,285,2022-09-08,Thursday,False,16,4560,09:57,1078,Men
376,Milk packet,Dairy,80,2022-09-08,Thursday,False,2,160,08:14,1022,Men
377,Milk packet,Dairy,80,2022-09-08,Thursday,False,9,720,19:42,1022,Men
378,Eggs,Dairy,134,2022-09-08,Thursday,False,16,2144,17:36,1041,Women
379,Bread package,Bakery,55,2022-09-08,Thursday,False,5,275,12:47,1011,Men
380,Eggs,Dairy,134,2022-09-08,Thursday,False,10,1340,19:56,1041,Men
381,Bread package,Bakery,55,2022-09-08,Thursday,False,9,495,07:05,1011,Women
382,Jam jar,Grocery,350,2022-09-08,Thursday,False,3,1050,18:46,1091,Women
383,Jam jar,Grocery,350,2022-09-08,Thursday,False,1,350,10:19,1091,Men
384,Eggs,Dairy,134,2022-09-08,Thursday,False,11,1474,18:32,1041,Men
385,Bread package,Bakery,55,2022-09-08,Thursday,False,2,110,15:49,1011,Men
386,Eggs,Dairy,134,2022-09-08,Thursday,False,10,1340,07:58,1041,Men
387,Eggs,Dairy,134,2022-09-08,Thursday,False,16,2144,19:24,1041,Men
388,Milk packet,Dairy,80,2022-09-08,Thursday,False,1,80,12:26,1022,Women
389,Bread package,Bakery,55,2022-09-08,Thursday,False,16,880,09:15,1011,Men
390,Milk packet,Dairy,80,2022-09-08,Thursday,False,16,1280,12:06,1022,Men
391,Milk packet,Dairy,80,2022-09-08,Thursday,False,9,720,09:12,1022,Women
392,Bread package,Bakery,55,2022-09-08,Thursday,False,12,660,10:48,1011,Women
393,Butter,Dairy,285,2022-09-08,Thursday,False,4,1140,16:40,1078,Men
394,Milk packet,Dairy,80,2022-09-08,Thursday,False,9,720,16:53,1022,Women
395,Bread package,Bakery,55,2022-09-08,Thursday,False,7,385,19:28,1011,Men
396,Eggs,Dairy,134,2022-09-08,Thursday,False,15,2010,09:07,1041,Men
397,Milk packet,Dairy,80,2022-09-08,Thursday,False,1,80,07:33,1022,Women
398,Jam jar,Grocery,350,2022-09-08,Thursday,False,14,4900,15:56,1091,Men
399,Bread package,Bakery,55,2022-09-08,Thursday,False,6,330,17:03,1011,Women
400,Butter,Dairy,285,2022-09-08,Thursday,False,7,1995,18:58,1078,Men
401,Eggs,Dairy,134,2022-09-08,Thursday,False,10,1340,17:25,1041,Men
402,Eggs,Dairy,134,2022-09-08,Thursday,False,13,1742,10:27,1041,Men
403,Eggs,Dairy,134,2022-09-08,Thursday,False,11,1474,10:57,1041,Women
404,Jam jar,Grocery,350,2022-09-08,Thursday,False,14,4900,18:57,1091,Women
405,Bread package,Bakery,55,2022-09-08,Thursday,False,13,715,07:54,1011,Men
406,Butter,Dairy,285,2022-09-08,Thursday,False,18,5130,15:49,1078,Women
407,Milk packet,Dairy,80,2022-09-08,Thursday,False,15,1200,17:02,1022,Women
408,Butter,Dairy,285,2022-09-09,Friday,False,18,5130,07:39,1078,Men
409,Milk packet,Dairy,80,2022-09-09,Friday,False,9,720,07:05,1022,Men
410,Eggs,Dairy,134,2022-09-09,Friday,False,2,268,18:00,1041,Women
411,Milk packet,Dairy,80,2022-09-09,Friday,False,18,1440,07:19,1022,Women
412,Milk packet,Dairy,80,2022-09-09,Friday,False,9,720,12:03,1022,Women
413,Milk packet,Dairy,80,2022-09-09,Friday,False,2,160,08:30,1022,Women
414,Bread package,Bakery,55,2022-09-09,Friday,False,6,330,10:13,1011,Women
415,Milk packet,Dairy,80,2022-09-09,Friday,False,2,160,07:25,1022,Men
416,Butter,Dairy,285,2022-09-09,Friday,False,17,4845,09:42,1078,Men
417,Jam jar,Grocery,350,2022-09-09,Friday,False,14,4900,15:15,1091,Women
418,Bread package,Bakery,55,2022-09-09,Friday,False,4,220,18:49,1011,Men
419,Butter,Dairy,285,2022-09-09,Friday,False,4,1140,11:22,1078,Men
420,Butter,Dairy,285,2022-09-09,Friday,False,17,4845,14:23,1078,Women
421,Eggs,Dairy,134,2022-09-09,Friday,False,6,804,09:24,1041,Women
422,Bread package,Bakery,55,2022-09-09,Friday,False,19,1045,16:52,1011,Women
423,Eggs,Dairy,134,2022-09-09,Friday,False,11,1474,07:48,1041,Women
424,Butter,Dairy,285,2022-09-09,Friday,False,9,2565,09:57,1078,Women
425,Bread package,Bakery,55,2022-09-09,Friday,False,17,935,14:54,1011,Men
426,Milk packet,Dairy,80,2022-09-09,Friday,False,19,1520,07:55,1022,Women
427,Butter,Dairy,285,2022-09-09,Friday,False,1,285,12:01,1078,Men
428,Bread package,Bakery,55,2022-09-09,Friday,False,5,275,12:44,1011,Men
429,Jam jar,Grocery,350,2022-09-09,Friday,False,11,3850,10:30,1091,Women
430,Jam jar,Grocery,350,2022-09-09,Friday,False,13,4550,12:58,1091,Women
431,Bread package,Bakery,55,2022-09-09,Friday,False,12,660,13:25,1011,Women
432,Butter,Dairy,285,2022-09-09,Friday,False,2,570,11:52,1078,Women
433,Eggs,Dairy,134,2022-09-09,Friday,False,17,2278,09:14,1041,Women
434,Milk packet,Dairy,80,2022-09-09,Friday,False,8,640,08:58,1022,Women
435,Milk packet,Dairy,80,2022-09-09,Friday,False,11,880,08:07,1022,Men
436,Eggs,Dairy,134,2022-09-09,Friday,False,13,1742,16:50,1041,Women
437,Jam jar,Grocery,350,2022-09-09,Friday,False,10,3500,17:33,1091,Men
438,Milk packet,Dairy,80,2022-09-09,Friday,False,16,1280,08:09,1022,Men
439,Bread package,Bakery,55,2022-09-09,Friday,False,5,275,11:18,1011,Women
440,Butter,Dairy,285,2022-09-09,Friday,False,19,5415,16:38,1078,Women
441,Milk packet,Dairy,80,2022-09-09,Friday,False,17,1360,08:48,1022,Men
442,Bread package,Bakery,55,2022-09-09,Friday,False,9,495,09:19,1011,Women
443,Milk packet,Dairy,80,2022-09-09,Friday,False,5,400,08:46,1022,Men
444,Eggs,Dairy,134,2022-09-10,Saturday,True,11,1474,09:53,1041,Men
445,Butter,Dairy,285,2022-09-10,Saturday,True,19,5415,14:13,1078,Women
446,Butter,Dairy,285,2022-09-10,Saturday,True,8,2280,08:22,1078,Women
447,Bread package,Bakery,55,2022-09-10,Saturday,True,7,385,17:06,1011,Women
448,Milk packet,Dairy,80,2022-09-10,Saturday,True,10,800,07:13,1022,Women
449,Bread package,Bakery,55,2022-09-10,Saturday,True,15,825,19:13,1011,Women
450,Bread package,Bakery,55,2022-09-10,Saturday,True,10,550,16:18,1011,Women
451,Jam jar,Grocery,350,2022-09-10,Saturday,True,15,5250,08:11,1091,Women
452,Jam jar,Grocery,350,2022-09-10,Saturday,True,14,4900,11:38,1091,Men
453,Jam jar,Grocery,350,2022-09-10,Saturday,True,12,4200,19:46,1091,Women
454,Butter,Dairy,285,2022-09-10,Saturday,True,17,4845,08:11,1078,Men
455,Milk packet,Dairy,80,2022-09-10,Saturday,True,14,1120,08:25,1022,Women
456,Eggs,Dairy,134,2022-09-10,Saturday,True,5,670,12:54,1041,Men
457,Butter,Dairy,285,2022-09-10,Saturday,True,6,1710,07:42,1078,Women
458,Eggs,Dairy,134,2022-09-10,Saturday,True,13,1742,09:10,1041,Men
459,Jam jar,Grocery,350,2022-09-10,Saturday,True,16,5600,09:25,1091,Men
460,Jam jar,Grocery,350,2022-09-10,Saturday,True,4,1400,11:58,1091,Women
461,Milk packet,Dairy,80,2022-09-10,Saturday,True,4,320,09:50,1022,Men
462,Milk packet,Dairy,80,2022-09-10,Saturday,True,3,240,08:32,1022,Women
463,Milk packet,Dairy,80,2022-09-10,Saturday,True,18,1440,09:40,1022,Men
464,Bread package,Bakery,55,2022-09-10,Saturday,True,5,275,18:48,1011,Women
465,Eggs,Dairy,134,2022-09-10,Saturday,True,7,938,16:03,1041,Women
466,Milk packet,Dairy,80,2022-09-10,Saturday,True,8,640,08:11,1022,Women
467,Jam jar,Grocery,350,2022-09-10,Saturday,True,6,2100,11:55,1091,Women
468,Butter,Dairy,285,2022-09-10,Saturday,True,19,5415,11:20,1078,Men
469,Jam jar,Grocery,350,2022-09-10,Saturday,True,6,2100,18:36,1091,Women
470,Bread package,Bakery,55,2022-09-10,Saturday,True,8,440,18:35,1011,Women
471,Butter,Dairy,285,2022-09-10,Saturday,True,16,4560,08:33,1078,Women
472,Butter,Dairy,285,2022-09-10,Saturday,True,14,3990,15:24,1078,Women
473,Bread package,Bakery,55,2022-09-10,Saturday,True,5,275,13:53,1011,Women
474,Bread package,Bakery,55,2022-09-10,Saturday,True,7,385,16:16,1011,Men
475,Butter,Dairy,285,2022-09-10,Saturday,True,3,855,10:38,1078,Men
476,Bread package,Bakery,55,2022-09-10,Saturday,True,10,550,07:19,1011,Women
477,Bread package,Bakery,55,2022-09-10,Saturday,True,1,55,12:19,1011,Women
478,Butter,Dairy,285,2022-09-10,Saturday,True,16,4560,19:42,1078,Men
479,Butter,Dairy,285,2022-09-10,Saturday,True,15,4275,11:19,1078,Women
480,Butter,Dairy,285,2022-09-10,Saturday,True,1,285,15:26,1078,Men
481,Bread package,Bakery,55,2022-09-10,Saturday,True,12,660,08:08,1011,Men
482,Bread package,Bakery,55,2022-09-10,Saturday,True,8,440,18:06,1011,Men
483,Butter,Dairy,285,2022-09-10,Saturday,True,9,2565,14:32,1078,Women
484,Butter,Dairy,285,2022-09-10,Saturday,True,14,3990,16:56,1078,Men
485,Milk packet,Dairy,80,2022-09-10,Saturday,True,10,800,07:31,1022,Men
486,Bread package,Bakery,55,2022-09-10,Saturday,True,14,770,15:22,1011,Women
487,Butter,Dairy,285,2022-09-10,Saturday,True,8,2280,09:57,1078,Women
488,Eggs,Dairy,134,2022-09-10,Saturday,True,10,1340,09:43,1041,Men
489,Milk packet,Dairy,80,2022-09-10,Saturday,True,6,480,08:28,1022,Women
490,Jam jar,Grocery,350,2022-09-10,Saturday,True,10,3500,11:50,1091,Women
491,Butter,Dairy,285,2022-09-10,Saturday,True,3,855,13:21,1078,Men
492,Bread package,Bakery,55,2022-09-10,Saturday,True,5,275,15:51,1011,Men
493,Jam jar,Grocery,350,2022-09-10,Saturday,True,12,4200,17:27,1091,Women
494,Milk packet,Dairy,80,2022-09-10,Saturday,True,11,880,09:15,1022,Women
495,Eggs,Dairy,134,2022-09-10,Saturday,True,18,2412,15:47,1041,Men
496,Bread package,Bakery,55,2022-09-10,Saturday,True,9,495,07:36,1011,Women
497,Bread package,Bakery,55,2022-09-10,Saturday,True,13,715,14:24,1011,Men
498,Butter,Dairy,285,2022-09-10,Saturday,True,15,4275,17:30,1078,Women
499,Milk packet,Dairy,80,2022-09-10,Saturday,True,7,560,07:51,1022,Men
500,Jam jar,Grocery,350,2022-09-10,Saturday,True,7,2450,19:05,1091,Women
501,Eggs,Dairy,134,2022-09-10,Saturday,True,17,2278,18:02,1041,Women
502,Butter,Dairy,285,2022-09-10,Saturday,True,4,1140,08:09,1078,Men
503,Bread package,Bakery,55,2022-09-10,Saturday,True,7,385,13:08,1011,Men
504,Eggs,Dairy,134,2022-09-10,Saturday,True,13,1742,17:34,1041,Men
505,Butter,Dairy,285,2022-09-10,Saturday,True,2,570,10:36,1078,Men
506,Bread package,Bakery,55,2022-09-10,Saturday,True,14,770,17:47,1011,Men
507,Bread package,Bakery,55,2022-09-10,Saturday,True,9,495,08:32,1011,Women
508,Eggs,Dairy,134,2022-09-10,Saturday,True,19,2546,16:36,1041,Men
509,Jam jar,Grocery,350,2022-09-10,Saturday,True,10,3500,16:15,1091,Women
510,Eggs,Dairy,134,2022-09-10,Saturday,True,17,2278,19:59,1041,Men
511,Jam jar,Grocery,350,2022-09-10,Saturday,True,18,6300,09:50,1091,Men
512,Milk packet,Dairy,80,2022-09-10,Saturday,True,16,1280,07:59,1022,Men
513,Butter,Dairy,285,2022-09-10,Saturday,True,9,2565,17:44,1078,Women
514,Milk packet,Dairy,80,2022-09-10,Saturday,True,16,1280,09:57,1022,Women
515,Butter,Dairy,285,2022-09-10,Saturday,True,3,855,08:38,1078,Men
516,Jam jar,Grocery,350,2022-09-10,Saturday,True,8,2800,09:11,1091,Women
517,Butter,Dairy,285,2022-09-10,Saturday,True,7,1995,19:59,1078,Men
518,Jam jar,Grocery,350,2022-09-10,Saturday,True,2,700,15:48,1091,Men
519,Butter,Dairy,285,2022-09-10,Saturday,True,18,5130,08:23,1078,Men
520,Jam jar,Grocery,350,2022-09-10,Saturday,True,14,4900,19:42,1091,Women
521,Milk packet,Dairy,80,2022-09-10,Saturday,True,12,960,08:05,1022,Men
522,Jam jar,Grocery,350,2022-09-11,Sunday,True,4,1400,08:35,1091,Women
523,Bread package,Bakery,55,2022-09-11,Sunday,True,11,605,19:44,1011,Women
524,Jam jar,Grocery,350,2022-09-11,Sunday,True,15,5250,08:48,1091,Women
525,Jam jar,Grocery,350,2022-09-11,Sunday,True,15,5250,18:38,1091,Women
526,Milk packet,Dairy,80,2022-09-11,Sunday,True,3,240,09:57,1022,Women
527,Eggs,Dairy,134,2022-09-11,Sunday,True,16,2144,08:15,1041,Men
528,Milk packet,Dairy,80,2022-09-11,Sunday,True,2,160,07:39,1022,Men
529,Bread package,Bakery,55,2022-09-11,Sunday,True,19,1045,12:21,1011,Women
530,Bread package,Bakery,55,2022-09-11,Sunday,True,4,220,07:42,1011,Women
531,Jam jar,Grocery,350,2022-09-11,Sunday,True,19,6650,18:55,1091,Women
532,Milk packet,Dairy,80,2022-09-11,Sunday,True,6,480,07:06,1022,Men
533,Milk packet,Dairy,80,2022-09-11,Sunday,True,3,240,08:49,1022,Women
534,Milk packet,Dairy,80,2022-09-11,Sunday,True,2,160,07:31,1022,Men
535,Bread package,Bakery,55,2022-09-11,Sunday,True,9,495,18:51,1011,Men
536,Milk packet,Dairy,80,2022-09-11,Sunday,True,13,1040,08:20,1022,Men
537,Butter,Dairy,285,2022-09-11,Sunday,True,3,855,12:46,1078,Women
538,Bread package,Bakery,55,2022-09-11,Sunday,True,15,825,19:49,1011,Men
539,Bread package,Bakery,55,2022-09-11,Sunday,True,10,550,13:05,1011,Men
540,Jam jar,Grocery,350,2022-09-11,Sunday,True,17,5950,17:36,1091,Women
541,Bread package,Bakery,55,2022-09-11,Sunday,True,2,110,17:14,1011,Men
542,Butter,Dairy,285,2022-09-11,Sunday,True,19,5415,18:33,1078,Women
543,Bread package,Bakery,55,2022-09-11,Sunday,True,5,275,13:25,1011,Women
544,Jam jar,Grocery,350,2022-09-11,Sunday,True,1,350,17:01,1091,Women
545,Eggs,Dairy,134,2022-09-11,Sunday,True,8,1072,08:12,1041,Men
546,Eggs,Dairy,134,2022-09-11,Sunday,True,1,134,09:16,1041,Women
547,Milk packet,Dairy,80,2022-09-11,Sunday,True,4,320,15:40,1022,Women
548,Jam jar,Grocery,350,2022-09-11,Sunday,True,15,5250,17:13,1091,Women
549,Eggs,Dairy,134,2022-09-11,Sunday,True,12,1608,14:12,1041,Women
550,Butter,Dairy,285,2022-09-11,Sunday,True,11,3135,17:53,1078,Women
551,Eggs,Dairy,134,2022-09-11,Sunday,True,14,1876,12:44,1041,Women
552,Eggs,Dairy,134,2022-09-11,Sunday,True,8,1072,16:01,1041,Women
553,Eggs,Dairy,134,2022-09-11,Sunday,True,12,1608,10:47,1041,Women
554,Butter,Dairy,285,2022-09-11,Sunday,True,17,4845,16:47,1078,Women
555,Jam jar,Grocery,350,2022-09-11,Sunday,True,11,3850,16:55,1091,Women
556,Butter,Dairy,285,2022-09-11,Sunday,True,11,3135,16:49,1078,Women
557,Butter,Dairy,285,2022-09-11,Sunday,True,18,5130,10:37,1078,Men
558,Butter,Dairy,285,2022-09-11,Sunday,True,1,285,10:14,1078,Women
559,Milk packet,Dairy,80,2022-09-11,Sunday,True,15,1200,07:06,1022,Women
560,Bread package,Bakery,55,2022-09-11,Sunday,True,5,275,13:33,1011,Men
561,Bread package,Bakery,55,2022-09-11,Sunday,True,10,550,18:54,1011,Women
562,Jam jar,Grocery,350,2022-09-11,Sunday,True,6,2100,13:39,1091,Women
563,Milk packet,Dairy,80,2022-09-11,Sunday,True,16,1280,07:57,1022,Women
564,Jam jar,Grocery,350,2022-09-11,Sunday,True,17,5950,13:41,1091,Women
565,Bread package,Bakery,55,2022-09-11,Sunday,True,15,825,09:26,1011,Women
566,Butter,Dairy,285,2022-09-11,Sunday,True,4,1140,17:14,1078,Women
567,Milk packet,Dairy,80,2022-09-11,Sunday,True,19,1520,10:32,1022,Women
568,Jam jar,Grocery,350,2022-09-11,Sunday,True,19,6650,15:30,1091,Women
569,Bread package,Bakery,55,2022-09-11,Sunday,True,7,385,07:49,1011,Women
570,Bread package,Bakery,55,2022-09-11,Sunday,True,9,495,11:12,1011,Men
571,Jam jar,Grocery,350,2022-09-11,Sunday,True,11,3850,11:13,1091,Women
572,Butter,Dairy,285,2022-09-11,Sunday,True,1,285,15:52,1078,Men
573,Milk packet,Dairy,80,2022-09-11,Sunday,True,6,480,09:45,1022,Women
574,Butter,Dairy,285,2022-09-11,Sunday,True,7,1995,14:25,1078,Men
575,Bread package,Bakery,55,2022-09-11,Sunday,True,1,55,18:29,1011,Women
576,Eggs,Dairy,134,2022-09-11,Sunday,True,3,402,11:05,1041,Men
577,Bread package,Bakery,55,2022-09-11,Sunday,True,14,770,11:40,1011,Women
578,Milk packet,Dairy,80,2022-09-11,Sunday,True,8,640,08:04,1022,Women
579,Jam jar,Grocery,350,2022-09-11,Sunday,True,6,2100,13:18,1091,Women
580,Milk packet,Dairy,80,2022-09-11,Sunday,True,12,960,08:33,1022,Women
581,Butter,Dairy,285,2022-09-11,Sunday,True,3,855,14:25,1078,Women
582,Butter,Dairy,285,2022-09-11,Sunday,True,13,3705,07:26,1078,Women
583,Eggs,Dairy,134,2022-09-11,Sunday,True,3,402,15:15,1041,Men
584,Jam jar,Grocery,350,2022-09-11,Sunday,True,17,5950,12:50,1091,Women
585,Bread package,Bakery,55,2022-09-11,Sunday,True,18,990,17:17,1011,Women
586,Jam jar,Grocery,350,2022-09-11,Sunday,True,11,3850,14:54,1091,Women
587,Bread package,Bakery,55,2022-09-11,Sunday,True,16,880,17:18,1011,Men
588,Milk packet,Dairy,80,2022-09-11,Sunday,True,7,560,08:53,1022,Men
589,Eggs,Dairy,134,2022-09-11,Sunday,True,9,1206,16:38,1041,Women
590,Butter,Dairy,285,2022-09-11,Sunday,True,16,4560,07:24,1078,Women
591,Jam jar,Grocery,350,2022-09-11,Sunday,True,10,3500,16:47,1091,Women
592,Bread package,Bakery,55,2022-09-11,Sunday,True,15,825,15:07,1011,Women
593,Butter,Dairy,285,2022-09-11,Sunday,True,18,5130,11:19,1078,Women
594,Milk packet,Dairy,80,2022-09-11,Sunday,True,17,1360,16:37,1022,Women
595,Bread package,Bakery,55,2022-09-11,Sunday,True,4,220,09:45,1011,Men
596,Butter,Dairy,285,2022-09-11,Sunday,True,9,2565,18:26,1078,Men
597,Butter,Dairy,285,2022-09-11,Sunday,True,16,4560,16:45,1078,Women
598,Bread package,Bakery,55,2022-09-11,Sunday,True,12,660,16:47,1011,Men
599,Butter,Dairy,285,2022-09-11,Sunday,True,13,3705,07:59,1078,Men
600,Eggs,Dairy,134,2022-09-11,Sunday,True,11,1474,13:08,1041,Men
601,Bread package,Bakery,55,2022-09-11,Sunday,True,5,275,16:30,1011,Women
602,Bread package,Bakery,55,2022-09-11,Sunday,True,18,990,11:05,1011,Women
603,Bread package,Bakery,55,2022-09-11,Sunday,True,18,990,19:55,1011,Men
604,Milk packet,Dairy,80,2022-09-11,Sunday,True,16,1280,07:44,1022,Women
605,Eggs,Dairy,134,2022-09-12,Monday,False,7,938,10:16,1041,Men
606,Butter,Dairy,285,2022-09-12,Monday,False,17,4845,15:40,1078,Women
607,Eggs,Dairy,134,2022-09-12,Monday,False,19,2546,18:18,1041,Men
608,Bread package,Bakery,55,2022-09-12,Monday,False,14,770,17:58,1011,Women
609,Jam jar,Grocery,350,2022-09-12,Monday,False,6,2100,12:15,1091,Women
610,Butter,Dairy,285,2022-09-12,Monday,False,7,1995,19:15,1078,Men
611,Milk packet,Dairy,80,2022-09-12,Monday,False,12,960,09:08,1022,Women
612,Jam jar,Grocery,350,2022-09-12,Monday,False,19,6650,18:23,1091,Women
613,Jam jar,Grocery,350,2022-09-12,Monday,False,6,2100,09:32,1091,Women
614,Jam jar,Grocery,350,2022-09-12,Monday,False,14,4900,12:57,1091,Men
615,Butter,Dairy,285,2022-09-12,Monday,False,15,4275,15:51,1078,Men
616,Eggs,Dairy,134,2022-09-12,Monday,False,10,1340,17:39,1041,Men
617,Eggs,Dairy,134,2022-09-12,Monday,False,9,1206,16:27,1041,Women
618,Butter,Dairy,285,2022-09-12,Monday,False,19,5415,11:45,1078,Women
619,Jam jar,Grocery,350,2022-09-12,Monday,False,17,5950,09:37,1091,Women
620,Bread package,Bakery,55,2022-09-12,Monday,False,18,990,08:19,1011,Men
621,Butter,Dairy,285,2022-09-12,Monday,False,5,1425,14:14,1078,Women
622,Milk packet,Dairy,80,2022-09-12,Monday,False,14,1120,15:05,1022,Men
623,Jam jar,Grocery,350,2022-09-12,Monday,False,15,5250,13:53,1091,Women
624,Eggs,Dairy,134,2022-09-12,Monday,False,10,1340,09:40,1041,Women
625,Eggs,Dairy,134,2022-09-12,Monday,False,18,2412,08:31,1041,Men
626,Eggs,Dairy,134,2022-09-12,Monday,False,19,2546,09:16,1041,Men
627,Milk packet,Dairy,80,2022-09-12,Monday,False,3,240,09:11,1022,Men
628,Jam jar,Grocery,350,2022-09-12,Monday,False,3,1050,17:56,1091,Women
629,Jam jar,Grocery,350,2022-09-12,Monday,False,10,3500,08:19,1091,Women
630,Milk packet,Dairy,80,2022-09-12,Monday,False,18,1440,09:50,1022,Women
631,Jam jar,Grocery,350,2022-09-12,Monday,False,1,350,16:42,1091,Women
632,Bread package,Bakery,55,2022-09-12,Monday,False,2,110,10:04,1011,Men
